genome_id,drug,label
573.40427,Amikacin,0
573.40427,Ceftazidime,0
573.40427,Ciprofloxacin,0
573.40427,Gentamicin,0
573.40427,Meropenem,0
573.40427,Tigecycline,0
573.40428,Amikacin,0
573.40428,Ceftazidime,1
573.40428,Gentamicin,1
573.40428,Meropenem,0
573.40428,Tigecycline,0
573.40429,Amikacin,0
573.40429,Ceftazidime,0
573.40429,Ciprofloxacin,0
573.40429,Gentamicin,0
573.40429,Meropenem,0
573.40429,Tigecycline,0
573.40430,Amikacin,0
573.40430,Ciprofloxacin,1
573.40430,Gentamicin,0
573.40430,Meropenem,0
573.40430,Tigecycline,0
573.40431,Amikacin,0
573.40431,Ceftazidime,1
573.40431,Gentamicin,1
573.40431,Meropenem,0
573.40431,Tigecycline,0
573.40432,Amikacin,0
573.40432,Ceftazidime,1
573.40432,Ciprofloxacin,0
573.40432,Gentamicin,0
573.40432,Meropenem,0
573.40432,Tigecycline,0
573.40433,Amikacin,0
573.40433,Ceftazidime,0
573.40433,Ciprofloxacin,0
573.40433,Gentamicin,0
573.40433,Meropenem,0
573.40433,Tigecycline,0
573.40434,Amikacin,0
573.40434,Ceftazidime,0
573.40434,Ciprofloxacin,0
573.40434,Gentamicin,0
573.40434,Meropenem,0
573.40434,Tigecycline,0
573.40435,Amikacin,0
573.40435,Ceftazidime,1
573.40435,Ciprofloxacin,0
573.40435,Gentamicin,1
573.40435,Meropenem,0
573.40435,Tigecycline,0
573.40436,Amikacin,0
573.40436,Ceftazidime,0
573.40436,Ciprofloxacin,0
573.40436,Gentamicin,0
573.40436,Meropenem,0
573.40436,Tigecycline,0
573.40437,Amikacin,0
573.40437,Ceftazidime,0
573.40437,Ciprofloxacin,0
573.40437,Gentamicin,0
573.40437,Meropenem,0
573.40437,Tigecycline,0
573.40438,Amikacin,0
573.40438,Ceftazidime,1
573.40438,Ciprofloxacin,0
573.40438,Gentamicin,0
573.40438,Meropenem,0
573.40438,Tigecycline,0
573.40439,Amikacin,0
573.40439,Ceftazidime,0
573.40439,Ciprofloxacin,0
573.40439,Gentamicin,0
573.40439,Meropenem,0
573.40439,Tigecycline,0
573.40440,Amikacin,0
573.40440,Ciprofloxacin,1
573.40440,Gentamicin,1
573.40440,Meropenem,1
573.40440,Tigecycline,0
573.40441,Amikacin,0
573.40441,Ciprofloxacin,1
573.40441,Gentamicin,1
573.40441,Meropenem,1
573.40441,Tigecycline,1
573.40442,Amikacin,0
573.40442,Ceftazidime,0
573.40442,Ciprofloxacin,0
573.40442,Gentamicin,0
573.40442,Meropenem,0
573.40442,Tigecycline,0
573.40443,Amikacin,0
573.40443,Ceftazidime,1
573.40443,Ciprofloxacin,0
573.40443,Gentamicin,1
573.40443,Meropenem,0
573.40443,Tigecycline,1
573.40444,Amikacin,0
573.40444,Ceftazidime,1
573.40444,Ciprofloxacin,1
573.40444,Gentamicin,1
573.40444,Meropenem,0
573.40444,Tigecycline,0
573.40445,Amikacin,0
573.40445,Ceftazidime,0
573.40445,Gentamicin,0
573.40445,Meropenem,0
573.40445,Tigecycline,0
573.40446,Amikacin,1
573.40446,Ceftazidime,1
573.40446,Ciprofloxacin,1
573.40446,Gentamicin,1
573.40446,Meropenem,0
573.40446,Tigecycline,0
573.40447,Amikacin,0
573.40447,Ceftazidime,1
573.40447,Ciprofloxacin,1
573.40447,Meropenem,0
573.40447,Tigecycline,0
573.40448,Amikacin,0
573.40448,Ceftazidime,1
573.40448,Gentamicin,1
573.40448,Meropenem,0
573.40448,Tigecycline,0
573.40449,Amikacin,0
573.40449,Ceftazidime,1
573.40449,Ciprofloxacin,0
573.40449,Gentamicin,0
573.40449,Meropenem,0
573.40449,Tigecycline,0
573.40450,Amikacin,0
573.40450,Ceftazidime,1
573.40450,Ciprofloxacin,1
573.40450,Gentamicin,1
573.40450,Meropenem,0
573.40450,Tigecycline,1
573.40451,Amikacin,0
573.40451,Ceftazidime,0
573.40451,Ciprofloxacin,0
573.40451,Gentamicin,0
573.40451,Meropenem,0
573.40451,Tigecycline,0
573.40452,Amikacin,0
573.40452,Ceftazidime,0
573.40452,Ciprofloxacin,0
573.40452,Gentamicin,0
573.40452,Meropenem,0
573.40452,Tigecycline,0
573.41077,Amikacin,0
573.41077,Gentamicin,0
573.41077,Meropenem,0
573.41078,Amikacin,0
573.41078,Gentamicin,0
573.41078,Meropenem,0
573.41079,Amikacin,0
573.41079,Gentamicin,0
573.41079,Meropenem,0
573.41081,Amikacin,0
573.41081,Ceftazidime,0
573.41081,Ciprofloxacin,0
573.41081,Gentamicin,0
573.41081,Meropenem,0
573.41081,Tigecycline,0
573.41082,Amikacin,0
573.41082,Ceftazidime,0
573.41082,Ciprofloxacin,0
573.41082,Gentamicin,0
573.41082,Meropenem,0
573.41082,Tigecycline,0
573.41083,Amikacin,1
573.41083,Ceftazidime,1
573.41083,Ciprofloxacin,1
573.41083,Gentamicin,0
573.41083,Meropenem,1
573.41083,Tigecycline,0
573.41084,Amikacin,0
573.41084,Ceftazidime,0
573.41084,Ciprofloxacin,0
573.41084,Gentamicin,0
573.41084,Meropenem,0
573.41084,Tigecycline,0
573.41085,Amikacin,0
573.41085,Ceftazidime,0
573.41085,Ciprofloxacin,0
573.41085,Gentamicin,0
573.41085,Meropenem,0
573.41085,Tigecycline,0
573.41086,Amikacin,0
573.41086,Ceftazidime,1
573.41086,Gentamicin,1
573.41086,Meropenem,0
573.41086,Tigecycline,0
573.41087,Amikacin,0
573.41087,Ceftazidime,1
573.41087,Ciprofloxacin,1
573.41087,Gentamicin,0
573.41087,Meropenem,1
573.41087,Tigecycline,0
573.41088,Amikacin,0
573.41088,Ceftazidime,0
573.41088,Ciprofloxacin,0
573.41088,Gentamicin,0
573.41088,Meropenem,0
573.41088,Tigecycline,0
573.41089,Amikacin,0
573.41089,Ceftazidime,1
573.41089,Ciprofloxacin,1
573.41089,Gentamicin,1
573.41089,Meropenem,1
573.41089,Tigecycline,0
573.41090,Amikacin,0
573.41090,Ciprofloxacin,0
573.41090,Gentamicin,0
573.41090,Meropenem,0
573.41090,Tigecycline,0
573.41091,Amikacin,0
573.41091,Ceftazidime,0
573.41091,Ciprofloxacin,0
573.41091,Gentamicin,0
573.41091,Meropenem,0
573.41091,Tigecycline,0
573.41092,Amikacin,0
573.41092,Ceftazidime,0
573.41092,Ciprofloxacin,0
573.41092,Gentamicin,0
573.41092,Meropenem,0
573.41092,Tigecycline,0
573.41093,Amikacin,0
573.41093,Ceftazidime,0
573.41093,Ciprofloxacin,0
573.41093,Gentamicin,0
573.41093,Meropenem,0
573.41093,Tigecycline,0
573.41094,Amikacin,0
573.41094,Ceftazidime,1
573.41094,Ciprofloxacin,0
573.41094,Gentamicin,1
573.41094,Meropenem,0
573.41094,Tigecycline,0
573.41095,Amikacin,0
573.41095,Ceftazidime,0
573.41095,Ciprofloxacin,0
573.41095,Gentamicin,0
573.41095,Meropenem,0
573.41095,Tigecycline,0
573.41096,Amikacin,0
573.41096,Ceftazidime,0
573.41096,Gentamicin,0
573.41096,Meropenem,0
573.41096,Tigecycline,0
573.41097,Amikacin,1
573.41097,Ceftazidime,1
573.41097,Ciprofloxacin,1
573.41097,Gentamicin,1
573.41097,Meropenem,0
573.41097,Tigecycline,0
573.41098,Amikacin,0
573.41098,Ceftazidime,0
573.41098,Ciprofloxacin,0
573.41098,Gentamicin,0
573.41098,Meropenem,0
573.41098,Tigecycline,0
573.41099,Amikacin,0
573.41099,Ceftazidime,1
573.41099,Ciprofloxacin,0
573.41099,Gentamicin,0
573.41099,Meropenem,1
573.41099,Tigecycline,0
573.41100,Amikacin,1
573.41100,Ceftazidime,1
573.41100,Ciprofloxacin,1
573.41100,Gentamicin,1
573.41100,Meropenem,1
573.41100,Tigecycline,0
573.41101,Amikacin,0
573.41101,Ceftazidime,1
573.41101,Ciprofloxacin,0
573.41101,Gentamicin,0
573.41101,Meropenem,0
573.41101,Tigecycline,0
573.41102,Amikacin,0
573.41102,Ceftazidime,1
573.41102,Ciprofloxacin,0
573.41102,Gentamicin,0
573.41102,Meropenem,0
573.41102,Tigecycline,0
573.41103,Amikacin,0
573.41103,Ciprofloxacin,0
573.41103,Gentamicin,0
573.41103,Meropenem,0
573.41103,Tigecycline,0
573.41104,Amikacin,0
573.41104,Ceftazidime,0
573.41104,Ciprofloxacin,0
573.41104,Gentamicin,0
573.41104,Meropenem,0
573.41104,Tigecycline,1
573.41105,Amikacin,0
573.41105,Ceftazidime,1
573.41105,Gentamicin,1
573.41105,Meropenem,0
573.41105,Tigecycline,0
573.41106,Amikacin,0
573.41106,Ceftazidime,1
573.41106,Ciprofloxacin,1
573.41106,Gentamicin,1
573.41106,Meropenem,1
573.41107,Amikacin,0
573.41107,Ceftazidime,1
573.41107,Gentamicin,1
573.41107,Meropenem,0
573.41107,Tigecycline,0
573.41108,Amikacin,0
573.41108,Ceftazidime,1
573.41108,Ciprofloxacin,1
573.41108,Gentamicin,0
573.41108,Tigecycline,1
573.41109,Amikacin,0
573.41109,Ceftazidime,1
573.41109,Gentamicin,1
573.41109,Meropenem,0
573.41109,Tigecycline,0
573.41110,Amikacin,0
573.41110,Ceftazidime,0
573.41110,Ciprofloxacin,0
573.41110,Gentamicin,0
573.41110,Meropenem,0
573.41110,Tigecycline,0
573.41111,Amikacin,0
573.41111,Ciprofloxacin,1
573.41111,Gentamicin,1
573.41111,Meropenem,1
573.41111,Tigecycline,0
573.41112,Amikacin,0
573.41112,Ceftazidime,0
573.41112,Ciprofloxacin,0
573.41112,Gentamicin,0
573.41112,Meropenem,0
573.41112,Tigecycline,1
573.41113,Amikacin,0
573.41113,Ciprofloxacin,0
573.41113,Gentamicin,0
573.41113,Meropenem,0
573.41113,Tigecycline,0
573.41114,Amikacin,0
573.41114,Ceftazidime,1
573.41114,Ciprofloxacin,1
573.41114,Gentamicin,1
573.41114,Meropenem,1
573.41114,Tigecycline,1
573.41115,Amikacin,0
573.41115,Ceftazidime,1
573.41115,Ciprofloxacin,1
573.41115,Meropenem,1
573.41115,Tigecycline,1
573.41116,Amikacin,0
573.41116,Ceftazidime,1
573.41116,Ciprofloxacin,0
573.41116,Gentamicin,0
573.41116,Meropenem,0
573.41116,Tigecycline,0
573.41117,Amikacin,0
573.41117,Ceftazidime,1
573.41117,Ciprofloxacin,1
573.41117,Gentamicin,1
573.41117,Meropenem,0
573.41117,Tigecycline,0
573.41118,Amikacin,0
573.41118,Ciprofloxacin,0
573.41118,Gentamicin,0
573.41118,Meropenem,0
573.41118,Tigecycline,0
573.41119,Amikacin,1
573.41119,Ceftazidime,1
573.41119,Ciprofloxacin,1
573.41119,Gentamicin,0
573.41119,Meropenem,1
573.41119,Tigecycline,1
573.41120,Amikacin,0
573.41120,Ceftazidime,1
573.41120,Ciprofloxacin,0
573.41120,Gentamicin,1
573.41120,Meropenem,0
573.41120,Tigecycline,0
573.41121,Amikacin,0
573.41121,Ceftazidime,1
573.41121,Gentamicin,1
573.41121,Meropenem,1
573.41121,Tigecycline,0
573.41122,Amikacin,0
573.41122,Ceftazidime,0
573.41122,Ciprofloxacin,0
573.41122,Gentamicin,0
573.41122,Meropenem,0
573.41122,Tigecycline,0
573.41123,Amikacin,0
573.41123,Ceftazidime,0
573.41123,Ciprofloxacin,0
573.41123,Gentamicin,0
573.41123,Meropenem,0
573.41123,Tigecycline,0
573.41124,Amikacin,0
573.41124,Ceftazidime,1
573.41124,Ciprofloxacin,0
573.41124,Gentamicin,1
573.41124,Meropenem,0
573.41124,Tigecycline,0
573.41125,Amikacin,0
573.41125,Ceftazidime,1
573.41125,Ciprofloxacin,1
573.41125,Gentamicin,0
573.41125,Meropenem,1
573.41125,Tigecycline,0
573.41126,Amikacin,0
573.41126,Ceftazidime,0
573.41126,Ciprofloxacin,0
573.41126,Gentamicin,0
573.41126,Meropenem,0
573.41126,Tigecycline,0
573.41128,Amikacin,0
573.41128,Ceftazidime,1
573.41128,Ciprofloxacin,0
573.41128,Gentamicin,0
573.41128,Meropenem,0
573.41128,Tigecycline,0
573.41129,Amikacin,0
573.41129,Ceftazidime,0
573.41129,Ciprofloxacin,1
573.41129,Gentamicin,0
573.41129,Meropenem,0
573.41129,Tigecycline,0
573.41130,Amikacin,0
573.41130,Ceftazidime,1
573.41130,Gentamicin,1
573.41130,Meropenem,0
573.41130,Tigecycline,1
573.41131,Amikacin,0
573.41131,Ceftazidime,1
573.41131,Ciprofloxacin,1
573.41131,Gentamicin,1
573.41131,Meropenem,0
573.41132,Amikacin,1
573.41132,Ceftazidime,1
573.41132,Ciprofloxacin,1
573.41132,Meropenem,1
573.41132,Tigecycline,0
573.41133,Amikacin,0
573.41133,Ceftazidime,1
573.41133,Ciprofloxacin,1
573.41133,Gentamicin,1
573.41133,Meropenem,1
573.41134,Amikacin,0
573.41134,Ceftazidime,0
573.41134,Ciprofloxacin,0
573.41134,Gentamicin,0
573.41134,Meropenem,0
573.41134,Tigecycline,0
573.41135,Amikacin,0
573.41135,Ceftazidime,0
573.41135,Ciprofloxacin,0
573.41135,Gentamicin,0
573.41135,Meropenem,0
573.41135,Tigecycline,0
573.41136,Amikacin,0
573.41136,Ceftazidime,1
573.41136,Ciprofloxacin,1
573.41136,Gentamicin,1
573.41136,Meropenem,1
573.41136,Tigecycline,0
573.41137,Amikacin,0
573.41137,Ceftazidime,1
573.41137,Ciprofloxacin,0
573.41137,Gentamicin,1
573.41137,Meropenem,0
573.41137,Tigecycline,0
573.41138,Amikacin,0
573.41138,Ceftazidime,1
573.41138,Ciprofloxacin,1
573.41138,Gentamicin,1
573.41138,Meropenem,1
573.41138,Tigecycline,1
573.41139,Amikacin,1
573.41139,Ceftazidime,1
573.41139,Ciprofloxacin,1
573.41139,Gentamicin,1
573.41139,Meropenem,1
573.41139,Tigecycline,1
573.41140,Ceftazidime,1
573.41140,Ciprofloxacin,1
573.41140,Gentamicin,1
573.41140,Meropenem,1
573.41140,Tigecycline,0
573.41141,Amikacin,0
573.41141,Ceftazidime,1
573.41141,Ciprofloxacin,1
573.41141,Gentamicin,1
573.41141,Meropenem,0
573.41141,Tigecycline,0
573.41142,Amikacin,0
573.41142,Ceftazidime,0
573.41142,Ciprofloxacin,0
573.41142,Gentamicin,0
573.41142,Meropenem,0
573.41142,Tigecycline,0
573.41143,Amikacin,1
573.41143,Ceftazidime,1
573.41143,Ciprofloxacin,1
573.41143,Gentamicin,1
573.41143,Meropenem,0
573.41143,Tigecycline,0
573.41144,Amikacin,0
573.41144,Ceftazidime,0
573.41144,Ciprofloxacin,1
573.41144,Gentamicin,1
573.41144,Meropenem,0
573.41144,Tigecycline,0
573.41145,Amikacin,0
573.41145,Ceftazidime,0
573.41145,Ciprofloxacin,0
573.41145,Gentamicin,0
573.41145,Meropenem,0
573.41145,Tigecycline,0
573.41146,Amikacin,0
573.41146,Ceftazidime,0
573.41146,Ciprofloxacin,0
573.41146,Gentamicin,0
573.41146,Meropenem,0
573.41146,Tigecycline,0
573.41147,Amikacin,0
573.41147,Ceftazidime,0
573.41147,Ciprofloxacin,0
573.41147,Gentamicin,0
573.41147,Meropenem,0
573.41147,Tigecycline,0
573.41148,Amikacin,0
573.41148,Ceftazidime,0
573.41148,Ciprofloxacin,0
573.41148,Gentamicin,0
573.41148,Meropenem,0
573.41148,Tigecycline,0
573.41149,Amikacin,0
573.41149,Ceftazidime,0
573.41149,Ciprofloxacin,0
573.41149,Gentamicin,0
573.41149,Meropenem,0
573.41149,Tigecycline,0
573.41150,Amikacin,0
573.41150,Ceftazidime,1
573.41150,Ciprofloxacin,1
573.41150,Gentamicin,1
573.41150,Meropenem,0
573.41150,Tigecycline,0
573.41151,Amikacin,0
573.41151,Ceftazidime,0
573.41151,Ciprofloxacin,0
573.41151,Gentamicin,0
573.41151,Meropenem,0
573.41151,Tigecycline,0
573.41152,Amikacin,0
573.41152,Ceftazidime,1
573.41152,Gentamicin,1
573.41152,Meropenem,0
573.41152,Tigecycline,0
573.41153,Amikacin,0
573.41153,Ceftazidime,0
573.41153,Ciprofloxacin,0
573.41153,Gentamicin,0
573.41153,Meropenem,0
573.41153,Tigecycline,0
573.41154,Amikacin,0
573.41154,Ciprofloxacin,1
573.41154,Gentamicin,0
573.41154,Meropenem,0
573.41154,Tigecycline,0
573.41155,Amikacin,0
573.41155,Ceftazidime,1
573.41155,Gentamicin,1
573.41155,Meropenem,0
573.41155,Tigecycline,0
573.41156,Amikacin,0
573.41156,Ceftazidime,0
573.41156,Ciprofloxacin,0
573.41156,Gentamicin,0
573.41156,Meropenem,0
573.41156,Tigecycline,0
573.41157,Amikacin,0
573.41157,Ceftazidime,0
573.41157,Ciprofloxacin,0
573.41157,Gentamicin,0
573.41157,Meropenem,0
573.41157,Tigecycline,0
573.41158,Amikacin,0
573.41158,Ceftazidime,1
573.41158,Ciprofloxacin,0
573.41158,Gentamicin,0
573.41158,Meropenem,0
573.41158,Tigecycline,0
573.41159,Amikacin,0
573.41159,Ceftazidime,1
573.41159,Ciprofloxacin,0
573.41159,Gentamicin,0
573.41159,Meropenem,0
573.41159,Tigecycline,0
573.41160,Amikacin,0
573.41160,Ceftazidime,0
573.41160,Ciprofloxacin,0
573.41160,Gentamicin,0
573.41160,Meropenem,0
573.41160,Tigecycline,0
573.41161,Amikacin,0
573.41161,Ceftazidime,1
573.41161,Ciprofloxacin,0
573.41161,Gentamicin,1
573.41161,Meropenem,0
573.41161,Tigecycline,0
573.41162,Amikacin,0
573.41162,Ceftazidime,0
573.41162,Ciprofloxacin,0
573.41162,Gentamicin,0
573.41162,Meropenem,0
573.41162,Tigecycline,0
573.41163,Amikacin,0
573.41163,Ceftazidime,0
573.41163,Ciprofloxacin,0
573.41163,Gentamicin,0
573.41163,Meropenem,0
573.41163,Tigecycline,0
573.41164,Amikacin,0
573.41164,Ceftazidime,1
573.41164,Ciprofloxacin,0
573.41164,Gentamicin,0
573.41164,Meropenem,0
573.41164,Tigecycline,0
573.41165,Amikacin,0
573.41165,Ciprofloxacin,1
573.41165,Gentamicin,1
573.41165,Meropenem,1
573.41165,Tigecycline,1
573.41166,Amikacin,0
573.41166,Ciprofloxacin,1
573.41166,Gentamicin,1
573.41166,Meropenem,1
573.41166,Tigecycline,0
573.41167,Amikacin,0
573.41167,Ceftazidime,0
573.41167,Ciprofloxacin,0
573.41167,Gentamicin,0
573.41167,Meropenem,0
573.41167,Tigecycline,0
573.41168,Amikacin,0
573.41168,Ceftazidime,1
573.41168,Ciprofloxacin,0
573.41168,Gentamicin,1
573.41168,Meropenem,0
573.41168,Tigecycline,1
573.41169,Amikacin,0
573.41169,Ceftazidime,1
573.41169,Ciprofloxacin,1
573.41169,Gentamicin,1
573.41169,Meropenem,0
573.41169,Tigecycline,0
573.41170,Amikacin,0
573.41170,Ceftazidime,1
573.41170,Gentamicin,1
573.41170,Meropenem,0
573.41170,Tigecycline,0
573.41171,Amikacin,0
573.41171,Ceftazidime,1
573.41171,Ciprofloxacin,1
573.41171,Meropenem,0
573.41171,Tigecycline,0
573.41172,Amikacin,0
573.41172,Ceftazidime,0
573.41172,Gentamicin,0
573.41172,Meropenem,0
573.41172,Tigecycline,0
573.41173,Amikacin,0
573.41173,Ceftazidime,0
573.41173,Ciprofloxacin,0
573.41173,Gentamicin,0
573.41173,Meropenem,0
573.41173,Tigecycline,0
573.41174,Amikacin,0
573.41174,Ceftazidime,1
573.41174,Ciprofloxacin,1
573.41174,Gentamicin,1
573.41174,Meropenem,0
573.41174,Tigecycline,1
573.41175,Amikacin,0
573.41175,Ceftazidime,0
573.41175,Ciprofloxacin,0
573.41175,Gentamicin,0
573.41175,Meropenem,0
573.41175,Tigecycline,0
573.41176,Amikacin,1
573.41176,Ceftazidime,1
573.41176,Ciprofloxacin,1
573.41176,Gentamicin,1
573.41176,Meropenem,0
573.41176,Tigecycline,0
573.41294,Amikacin,0
573.41294,Ceftazidime,1
573.41294,Ciprofloxacin,1
573.41294,Gentamicin,0
573.41294,Meropenem,1
573.41294,Tigecycline,0
573.41295,Amikacin,1
573.41295,Ceftazidime,1
573.41295,Ciprofloxacin,1
573.41295,Gentamicin,1
573.41295,Meropenem,1
573.41295,Tigecycline,0
573.41296,Amikacin,0
573.41296,Ceftazidime,1
573.41296,Ciprofloxacin,1
573.41296,Gentamicin,0
573.41296,Meropenem,1
573.41296,Tigecycline,0
573.41297,Amikacin,0
573.41297,Ceftazidime,0
573.41297,Ciprofloxacin,0
573.41297,Gentamicin,0
573.41297,Meropenem,0
573.41298,Amikacin,0
573.41298,Ceftazidime,1
573.41298,Ciprofloxacin,1
573.41298,Gentamicin,0
573.41298,Meropenem,0
573.41298,Tigecycline,0
573.41327,Meropenem,1
573.41328,Meropenem,0
573.41931,Amikacin,0
573.41931,Gentamicin,0
573.41931,Meropenem,0
573.41932,Amikacin,0
573.41932,Gentamicin,0
573.41932,Meropenem,0
573.41933,Amikacin,0
573.41933,Gentamicin,0
573.41933,Meropenem,0
573.41935,Amikacin,1
573.41935,Ceftazidime,1
573.41935,Ciprofloxacin,1
573.41935,Gentamicin,0
573.41935,Meropenem,1
573.41935,Tigecycline,0
573.41936,Amikacin,0
573.41936,Ceftazidime,0
573.41936,Ciprofloxacin,0
573.41936,Gentamicin,0
573.41936,Meropenem,0
573.41936,Tigecycline,0
573.41937,Amikacin,0
573.41937,Ceftazidime,0
573.41937,Ciprofloxacin,0
573.41937,Gentamicin,0
573.41937,Meropenem,0
573.41937,Tigecycline,0
573.41938,Amikacin,0
573.41938,Ceftazidime,0
573.41938,Ciprofloxacin,0
573.41938,Gentamicin,0
573.41938,Meropenem,0
573.41938,Tigecycline,0
573.41939,Amikacin,0
573.41939,Ceftazidime,0
573.41939,Ciprofloxacin,0
573.41939,Gentamicin,0
573.41939,Meropenem,0
573.41939,Tigecycline,0
573.41940,Amikacin,0
573.41940,Ceftazidime,1
573.41940,Ciprofloxacin,1
573.41940,Gentamicin,0
573.41940,Meropenem,1
573.41940,Tigecycline,0
573.41941,Amikacin,0
573.41941,Ceftazidime,1
573.41941,Gentamicin,1
573.41941,Meropenem,0
573.41941,Tigecycline,0
573.41942,Amikacin,0
573.41942,Ciprofloxacin,0
573.41942,Gentamicin,0
573.41942,Meropenem,0
573.41942,Tigecycline,0
573.41943,Amikacin,0
573.41943,Ceftazidime,0
573.41943,Ciprofloxacin,0
573.41943,Gentamicin,0
573.41943,Meropenem,0
573.41943,Tigecycline,0
573.41944,Amikacin,0
573.41944,Ceftazidime,0
573.41944,Ciprofloxacin,0
573.41944,Gentamicin,0
573.41944,Meropenem,0
573.41944,Tigecycline,0
573.41945,Amikacin,0
573.41945,Ceftazidime,1
573.41945,Ciprofloxacin,0
573.41945,Gentamicin,1
573.41945,Meropenem,0
573.41945,Tigecycline,0
573.41946,Amikacin,0
573.41946,Ceftazidime,0
573.41946,Ciprofloxacin,0
573.41946,Gentamicin,0
573.41946,Meropenem,0
573.41946,Tigecycline,0
573.41947,Amikacin,0
573.41947,Ceftazidime,0
573.41947,Ciprofloxacin,0
573.41947,Gentamicin,0
573.41947,Meropenem,0
573.41947,Tigecycline,0
573.41948,Amikacin,0
573.41948,Ceftazidime,1
573.41948,Ciprofloxacin,1
573.41948,Gentamicin,1
573.41948,Meropenem,1
573.41948,Tigecycline,0
573.41949,Amikacin,0
573.41949,Ceftazidime,0
573.41949,Gentamicin,0
573.41949,Meropenem,0
573.41949,Tigecycline,0
573.41950,Amikacin,0
573.41950,Ceftazidime,0
573.41950,Ciprofloxacin,0
573.41950,Gentamicin,0
573.41950,Meropenem,0
573.41950,Tigecycline,0
573.41952,Amikacin,0
573.41952,Ceftazidime,1
573.41952,Ciprofloxacin,0
573.41952,Gentamicin,0
573.41952,Meropenem,1
573.41952,Tigecycline,0
573.41953,Amikacin,0
573.41953,Ceftazidime,0
573.41953,Ciprofloxacin,0
573.41953,Gentamicin,0
573.41953,Meropenem,0
573.41953,Tigecycline,0
573.41954,Amikacin,1
573.41954,Ceftazidime,1
573.41954,Ciprofloxacin,1
573.41954,Gentamicin,1
573.41954,Meropenem,1
573.41954,Tigecycline,0
573.41955,Amikacin,1
573.41955,Ceftazidime,1
573.41955,Ciprofloxacin,1
573.41955,Gentamicin,1
573.41955,Meropenem,0
573.41955,Tigecycline,0
573.41956,Amikacin,0
573.41956,Ceftazidime,1
573.41956,Ciprofloxacin,0
573.41956,Gentamicin,0
573.41956,Meropenem,0
573.41956,Tigecycline,0
573.41957,Amikacin,0
573.41957,Ceftazidime,1
573.41957,Ciprofloxacin,1
573.41957,Gentamicin,1
573.41957,Meropenem,1
573.41958,Amikacin,0
573.41958,Ceftazidime,1
573.41958,Gentamicin,1
573.41958,Meropenem,0
573.41958,Tigecycline,0
573.41959,Amikacin,0
573.41959,Ceftazidime,0
573.41959,Ciprofloxacin,0
573.41959,Gentamicin,0
573.41959,Meropenem,0
573.41959,Tigecycline,1
573.41960,Amikacin,0
573.41960,Ceftazidime,1
573.41960,Gentamicin,1
573.41960,Meropenem,0
573.41960,Tigecycline,0
573.41961,Amikacin,0
573.41961,Ceftazidime,1
573.41961,Ciprofloxacin,0
573.41961,Gentamicin,0
573.41961,Meropenem,0
573.41961,Tigecycline,0
573.41962,Amikacin,0
573.41962,Ciprofloxacin,0
573.41962,Gentamicin,0
573.41962,Meropenem,0
573.41962,Tigecycline,0
573.41963,Amikacin,0
573.41963,Ceftazidime,1
573.41963,Ciprofloxacin,1
573.41963,Gentamicin,0
573.41963,Tigecycline,1
573.41964,Amikacin,0
573.41964,Ciprofloxacin,0
573.41964,Gentamicin,0
573.41964,Meropenem,0
573.41964,Tigecycline,0
573.41965,Amikacin,0
573.41965,Ceftazidime,0
573.41965,Ciprofloxacin,0
573.41965,Gentamicin,0
573.41965,Meropenem,0
573.41965,Tigecycline,0
573.41966,Amikacin,0
573.41966,Ceftazidime,0
573.41966,Ciprofloxacin,0
573.41966,Gentamicin,0
573.41966,Meropenem,0
573.41966,Tigecycline,1
573.41968,Amikacin,0
573.41968,Ceftazidime,1
573.41968,Gentamicin,1
573.41968,Meropenem,0
573.41968,Tigecycline,0
573.41969,Amikacin,0
573.41969,Ciprofloxacin,1
573.41969,Gentamicin,1
573.41969,Meropenem,1
573.41969,Tigecycline,0
573.41970,Amikacin,0
573.41970,Ciprofloxacin,0
573.41970,Gentamicin,0
573.41970,Meropenem,0
573.41970,Tigecycline,0
573.41971,Amikacin,0
573.41971,Ceftazidime,1
573.41971,Ciprofloxacin,0
573.41971,Gentamicin,0
573.41971,Meropenem,0
573.41971,Tigecycline,0
573.41972,Amikacin,0
573.41972,Ceftazidime,1
573.41972,Ciprofloxacin,1
573.41972,Gentamicin,1
573.41972,Meropenem,1
573.41972,Tigecycline,1
573.41974,Amikacin,0
573.41974,Ceftazidime,1
573.41974,Ciprofloxacin,0
573.41974,Gentamicin,1
573.41974,Meropenem,0
573.41974,Tigecycline,0
573.41975,Amikacin,0
573.41975,Ceftazidime,1
573.41975,Ciprofloxacin,1
573.41975,Meropenem,1
573.41975,Tigecycline,1
573.41976,Amikacin,0
573.41976,Ceftazidime,1
573.41976,Ciprofloxacin,1
573.41976,Gentamicin,1
573.41976,Meropenem,0
573.41976,Tigecycline,0
573.41977,Amikacin,1
573.41977,Ceftazidime,1
573.41977,Ciprofloxacin,1
573.41977,Gentamicin,0
573.41977,Meropenem,1
573.41977,Tigecycline,1
573.41978,Amikacin,0
573.41978,Ceftazidime,0
573.41978,Ciprofloxacin,0
573.41978,Gentamicin,0
573.41978,Meropenem,0
573.41978,Tigecycline,0
573.41979,Amikacin,0
573.41979,Ceftazidime,1
573.41979,Gentamicin,1
573.41979,Meropenem,1
573.41979,Tigecycline,0
573.41980,Amikacin,0
573.41980,Ceftazidime,1
573.41980,Ciprofloxacin,1
